application/1d-interleaved-parityfec;;
application/3gpp-ims+xml;;
application/activemessage;;
application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.externallink+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotcachedefinition+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotcacherecords+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.pivottable+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.querytable+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionheaders+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionlog+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.sharedstrings+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;xlsx;base64
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.sheetmetadata+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.tablesinglecells+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.template;xltx;base64
application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.usernames+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.volatiledependencies+xml;;
application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml;;
application/vnd.openxmlformats-officedocument.theme+xml;;
application/vnd.openxmlformats-officedocument.themeoverride+xml;;
application/vnd.openxmlformats-officedocument.vmldrawing;;
application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.document;docx;base64
application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.fonttable+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.numbering+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.settings+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.styles+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.template;dotx;base64
application/vnd.openxmlformats-officedocument.wordprocessingml.template.main+xml;;
application/vnd.openxmlformats-officedocument.wordprocessingml.websettings+xml;;
application/vnd.openxmlformats-package.core-properties+xml;;
application/vnd.openxmlformats-package.digital-signature-xmlsignature+xml;;
application/vnd.openxmlformats-package.relationships+xml;;
application/vnd.orange.indata;;
application/vnd.osa.netdeploy;;
application/vnd.osgeo.mapguide.package;mgp;
application/vnd.osgi.bundle;;
application/vnd.osgi.dp;dp;
application/vnd.osgi.subsystem;esa;
application/vnd.otps.ct-kip+xml;;
application/vnd.palm;prc,pdb,pqa,oprc;
application/vnd.paos.xml;;
application/vnd.pawaafile;paw;
application/vnd.pg.format;str;
application/vnd.pg.osasli;ei6;
application/vnd.piaccess.application-licence;;
application/vnd.picsel;efif;
application/vnd.pmi.widget;wg;
application/vnd.poc.group-advertisement+xml;;
application/vnd.pocketlearn;plf;
application/vnd.powerbuilder6;pbd;
application/vnd.powerbuilder6-s;;
application/vnd.powerbuilder7;;
application/vnd.powerbuilder7-s;;
application/vnd.powerbuilder75;;
application/vnd.powerbuilder75-s;;
application/vnd.preminet;;
application/vnd.previewsystems.box;box;
application/vnd.proteus.magazine;mgz;
application/vnd.publishare-delta-tree;qps;
application/vnd.pvi.ptid1;pti,ptid;
application/vnd.pwg-multiplexed;;
application/vnd.pwg-xhtml-print+xml;;
application/vnd.pwg-xmhtml-print+xml;;
application/vnd.qualcomm.brew-app-res;;
application/vnd.quark.quarkxpress;qxd,qxt,qwd,qwt,qxl,qxb;8bit
application/vnd.quobject-quoxdocument;;
application/vnd.radisys.moml+xml;;
application/vnd.radisys.msml+xml;;
application/vnd.radisys.msml-audit+xml;;
application/vnd.radisys.msml-audit-conf+xml;;
application/vnd.radisys.msml-audit-conn+xml;;
application/vnd.radisys.msml-audit-dialog+xml;;
application/vnd.radisys.msml-audit-stream+xml;;
application/vnd.radisys.msml-conf+xml;;
application/vnd.radisys.msml-dialog+xml;;
application/vnd.radisys.msml-dialog-base+xml;;
application/vnd.radisys.msml-dialog-fax-detect+xml;;
application/vnd.radisys.msml-dialog-fax-sendrecv+xml;;
application/vnd.radisys.msml-dialog-group+xml;;
application/vnd.radisys.msml-dialog-speech+xml;;
application/vnd.radisys.msml-dialog-transform+xml;;
application/vnd.rainstor.data;;
application/vnd.rapid;;
application/vnd.realvnc.bed;bed;
application/vnd.recordare.musicxml;mxl;
application/vnd.recordare.musicxml+xml;musicxml;
application/vnd.renlearn.rlprint;;
application/vnd.rig.cryptonote;cryptonote;
application/vnd.rim.cod;cod;
application/vnd.rn-realmedia;rm;
application/vnd.rn-realmedia-vbr;rmvb;
application/vnd.rn-realplayer;rnx;
application/vnd.route66.link66+xml;link66;
application/vnd.rs-274x;;
application/vnd.ruckus.download;;
application/vnd.s3sms;;
application/vnd.sailingtracker.track;st;
application/vnd.sbm.cid;;
application/vnd.sbm.mid2;;
application/vnd.scribus;;
application/vnd.sealed.3df;;
application/vnd.sealed.csf;;
application/vnd.sealed.doc;sdoc,sdo,s1w;
application/vnd.sealed.eml;seml,sem;
application/vnd.sealed.mht;smht,smh;
application/vnd.sealed.net;;
application/vnd.sealed.ppt;sppt,spp,s1p;
application/vnd.sealed.tiff;;
application/vnd.sealed.xls;sxls,sxl,s1e;
application/vnd.sealedmedia.softseal.html;stml,stm,s1h;
application/vnd.sealedmedia.softseal.pdf;spdf,spd,s1a;
application/vnd.seemail;see;
application/vnd.sema;sema;
application/vnd.semd;semd;
application/vnd.semf;semf;
application/vnd.shana.informed.formdata;ifm;
application/vnd.shana.informed.formtemplate;itp;
application/vnd.shana.informed.interchange;iif;
application/vnd.shana.informed.package;ipk;
application/vnd.simtech-mindmapper;twd,twds;
application/vnd.siren+json;;
application/vnd.smaf;mmf;
application/vnd.smart.notebook;;
application/vnd.smart.teacher;teacher;
application/vnd.software602.filler.form+xml;;
application/vnd.software602.filler.form-xml-zip;;
application/vnd.solent.sdkm+xml;sdkm,sdkd;
application/vnd.spotfire.dxp;dxp;
application/vnd.spotfire.sfs;sfs;
application/vnd.sss-cod;;
application/vnd.sss-dtf;;
application/vnd.sss-ntf;;
application/vnd.stardivision.calc;sdc;
application/vnd.stardivision.chart;sds;
application/vnd.stardivision.draw;sda;
application/vnd.stardivision.impress;sdd;
application/vnd.stardivision.math;sdf,smf;
application/vnd.stardivision.writer;sdw,vor;
application/vnd.stardivision.writer-global;sgl;
application/vnd.stepmania.package;smzip;
application/vnd.stepmania.stepchart;sm;
application/vnd.street-stream;;
application/vnd.sun.wadl+xml;;
application/vnd.sun.xml.calc;sxc;
application/vnd.sun.xml.calc.template;stc;
application/vnd.sun.xml.draw;sxd;
application/vnd.sun.xml.draw.template;std;
application/vnd.sun.xml.impress;sxi;
application/vnd.sun.xml.impress.template;sti;
application/vnd.sun.xml.math;sxm;
application/vnd.sun.xml.writer;sxw;
application/vnd.sun.xml.writer.global;sxg;
application/vnd.sun.xml.writer.template;stw;
application/vnd.sus-calendar;sus,susp;
application/vnd.svd;svd;
application/vnd.swiftview-ics;;
application/vnd.symbian.install;sis,sisx;
application/vnd.syncml+xml;xsm;
application/vnd.syncml.dm+wbxml;bdm;
application/vnd.syncml.dm+xml;xdm;
application/vnd.syncml.dm.notification;;
application/vnd.syncml.dmddf+wbxml;;
application/vnd.syncml.dmddf+xml;;
application/vnd.syncml.dmtnds+wbxml;;
application/vnd.syncml.dmtnds+xml;;
application/vnd.syncml.ds.notification;;
application/vnd.tao.intent-module-archive;tao;
application/vnd.tcpdump.pcap;pcap;
application/vnd.tmobile-livetv;tmo;
application/vnd.trid.tpt;tpt;
application/vnd.triscape.mxs;mxs;
application/vnd.trueapp;tra;
application/vnd.truedoc;;
application/vnd.tve-trigger;;
application/vnd.ubisoft.webplayer;;
application/vnd.ufdl;ufd,ufdl;
application/vnd.uiq.theme;utz;
application/vnd.umajin;umj;
application/vnd.unity;unityweb;
application/vnd.uoml+xml;uoml;
application/vnd.uplanet.alert;;
application/vnd.uplanet.alert-wbxml;;
application/vnd.uplanet.bearer-choice;;
application/vnd.uplanet.bearer-choice-wbxml;;
application/vnd.uplanet.cacheop;;
application/vnd.uplanet.cacheop-wbxml;;
application/vnd.uplanet.channel;;
application/vnd.uplanet.channel-wbxml;;
application/vnd.uplanet.list;;
application/vnd.uplanet.list-wbxml;;
application/vnd.uplanet.listcmd;;
application/vnd.uplanet.listcmd-wbxml;;
application/vnd.uplanet.signal;;
application/vnd.vcx;vcx;
application/vnd.vd-study;;
application/vnd.vectorworks;;
application/vnd.verimatrix.vcas;;
application/vnd.vidsoft.vidconference;vsc;8bit
application/vnd.visio;vsd,vst,vsw,vss;
application/vnd.visionary;vis;
application/vnd.vividence.scriptfile;;
application/vnd.vsf;vsf;
application/vnd.wap.sic;sic;
application/vnd.wap.slc;slc;
application/vnd.wap.wbxml;wbxml;
application/vnd.wap.wmlc;wmlc;
application/vnd.wap.wmlscriptc;wmlsc;
application/vnd.webturbo;wtb;
application/vnd.wfa.p2p;;
application/vnd.wfa.wsc;;
application/vnd.windows.devicepairing;;
application/vnd.wmc;;
application/vnd.wmf.bootstrap;;
application/vnd.wolfram.mathematica;;
application/vnd.wolfram.mathematica.package;;
application/vnd.wolfram.player;nbp;
application/vnd.wordperfect;wpd;
application/vnd.wordperfect5.1;wp5;
application/vnd.wqd;wqd;
application/vnd.wrq-hp3000-labelled;;
application/vnd.wt.stf;stf;
application/vnd.wv.csp+wbxml;wv;
application/vnd.wv.csp+xml;;8bit
application/vnd.wv.ssp+xml;;8bit
application/vnd.xacml+json;;
application/vnd.xara;xar,web;
application/vnd.xfdl;xfdl;
application/vnd.xfdl.webform;;
application/vnd.xmi+xml;;
application/vnd.xmpie.cpkg;;
application/vnd.xmpie.dpkg;;
application/vnd.xmpie.plan;;
application/vnd.xmpie.ppkg;;
application/vnd.xmpie.xlim;;
application/vnd.yamaha.hv-dic;hvd;
application/vnd.yamaha.hv-script;hvs;
application/vnd.yamaha.hv-voice;hvp;
application/vnd.yamaha.openscoreformat;osf;
application/vnd.yamaha.openscoreformat.osfpvg+xml;osfpvg;
application/vnd.yamaha.remote-setup;;
application/vnd.yamaha.smaf-audio;saf;
application/vnd.yamaha.smaf-phrase;spf;
application/vnd.yamaha.through-ngn;;
application/vnd.yamaha.tunnel-udpencap;;
application/vnd.yellowriver-custom-menu;cmp;
application/vnd.zul;zir,zirz;
application/vnd.zzazz.deck+xml;zaz;
application/voicexml+xml;vxml;
application/vq-rtcpxr;;
application/watcherinfo+xml;wif;
application/whoispp-query;;
application/whoispp-response;;
application/widget;wgt;
application/wita;;
application/wordperfect5.1;wp5,wp;
application/wsdl+xml;wsdl;
application/wspolicy+xml;wspolicy;
application/x-123;wk,wk1;
application/x-7z-compressed;7z;
application/x-abiword;abw;
application/x-acad;dwg;
application/x-access;;
application/x-ace-compressed;ace;
application/x-aim;aim;
application/x-amf;;
application/x-annodex;anx;
application/x-apple-diskimage;dmg;
application/x-appledouble;;base64
application/x-applixware;aw;
application/x-arj;arj;
application/x-atomserv+xml;atomsrv;
application/x-auth-policy+xml;;
application/x-authorware-bin;aab,u32,vox,x32;
application/x-authorware-map;aam;
application/x-authorware-seg;aas;
application/x-base64;mm,mme;
application/x-bbolin;lin;
application/x-bcpio;bcpio;
application/x-binary;bin;
application/x-binhex;hqx;
application/x-binhex4;hqx;
application/x-binhex40;hqx;
application/x-bittorrent;torrent;
application/x-bleeper;bleep;base64
application/x-blorb;blb;
application/x-book;boo,book;
application/x-bsh;bsh,sh,shar;
application/x-bytecode.elisp;elc;
application/x-bytecode.python;pyc;
application/x-bzip;bz;
application/x-bzip2;bz2,boz;
application/x-cab;cab;
application/x-cap;cap,pcap;
application/x-cbr;cbr;
application/x-cbz;cbz;
application/x-cdf;cdf,cda;
application/x-cdlink;vcd;
application/x-cellml+xml;;
application/x-cfs-compressed;cfs;
application/x-chat;chat,cha;
application/x-chess-pgn;pgn;
application/x-clariscad;ccad;
application/x-cmu-raster;ras;
application/x-cocoa;cco;
application/x-compactpro;cpt;
application/x-compress;z;base64
application/x-compressed;gz,tgz,z,zip;
application/x-conference;nsc;
application/x-core;;
application/x-cpio;cpio;base64
application/x-cpt;cpt;
application/x-csh;csh;8bit
application/x-cu-seeme;cu,csm;
application/x-davmount+xml;davmount;
application/x-debian-package;deb,udeb;
application/x-deepv;deepv;
application/x-dgc-compressed;dgc;
application/x-director;dcr,dir,dxr,cct,cst,cxt,fgd,swa,w3d;
application/x-dms;dms;
application/x-docbook+xml;dbk;
application/x-doom;wad;
application/x-drafting;drw;
application/x-dsptype;tsp;
application/x-dtbncx+xml;ncx;
application/x-dtbook+xml;dtb;
application/x-dtbresource+xml;res;
application/x-dvi;dvi;base64
application/x-dxf;dxf;
application/x-elc;elc;
application/x-envoy;evy,env;
application/x-epub+zip;epub;
application/x-esrehber;es;
application/x-eva;eva;
application/x-example;;
application/x-excel;xl,xla,xlb,xlc,xld,xlk,xll,xlm,xls,xlt,xlv,xlw;
application/x-executable;;
application/x-font;pfa,pfb,gsf,pcf,pcf.z;
application/x-font-bdf;bdf;
application/x-font-dos;;
application/x-font-framemaker;;
application/x-font-ghostscript;gsf;
application/x-font-libgrx;;
application/x-font-linux-psf;psf;
application/x-font-otf;otf;
application/x-font-pcf;pcf;
application/x-font-snf;snf;
application/x-font-speedo;;
application/x-font-sunos-news;;
application/x-font-ttf;ttf,ttc;
application/x-font-type1;pfa,afm,pfb,pfm;
application/x-font-vfont;;
application/x-font-woff;woff;
application/x-fractals;fif;
application/x-frame;mif;
application/x-freearc;arc;
application/x-freelance;pre;
application/x-freeloader;frl;
application/x-freemind;mm;
application/x-futuresplash;spl;
application/x-gca-compressed;gca;
application/x-ghostview;;
application/x-glulx;ulx;
application/x-gml+xml;gml;
application/x-gnumeric;gnumeric;
application/x-gnutar;tgz;
application/x-go-sgf;sgf;
application/x-gpx+xml;gpx;
application/x-gramps-xml;gramps;
application/x-graphing-calculator;gcf;
application/x-groupwise;vew;
application/x-gsp;gsp;
application/x-gss;gss;
application/x-gtar;gtar,tgz,tbz2,tbz,taz;base64
application/x-gunzip;;
application/x-gxf;gxf;
application/x-gzip;gz,gzip,tgz;base64
application/x-hdf;hdf;
application/x-helpfile;help,hlp;
application/x-hep;hep;
application/x-hlp;hlp;
application/x-hta;hta;
application/x-html+ruby;rhtml;8bit
application/x-httpd-eruby;rhtml;
application/x-httpd-imap;imap;
application/x-httpd-php;phtml,pht,php;8bit
application/x-httpd-php-source;phps;
application/x-httpd-php3;php3;
application/x-httpd-php3-preprocessed;php3p;
application/x-httpd-php4;php4;
application/x-httpd-php5;php5;
application/x-i-deas;unv;
application/x-ica;ica;
application/x-ideas;;
application/x-ima;ima;
application/x-imagemap;imagemap,imap;8bit
application/x-inf;inf;
application/x-info;info;
application/x-install-instructions;install;
application/x-internet-signup;ins,isp;
application/x-internett-signup;ins;
application/x-inventor;iv;
application/x-ip2;ip;
application/x-iphone;iii;
application/x-iso9660-image;iso;
application/x-jam;jam;
application/x-java;class;
application/x-java-applet;;
application/x-java-archive;jar;
application/x-java-bean;;
application/x-java-byte-code;class;
application/x-java-class;class;
application/x-java-commerce;jcm;
application/x-java-jnlp-file;jnlp;
application/x-java-serialized-object;ser;
application/x-java-vm;class;
application/x-javascript;js;
application/x-jmol;jmz;
application/x-jsonml+json;jsonml;
application/x-kchart;chrt;
application/x-kdelnk;;
application/x-killustrator;kil;
application/x-koan;skp,skd,skt,skm;
application/x-kpresenter;kpr,kpt;
application/x-ksh;ksh;
application/x-kspread;ksp;
application/x-kword;kwd,kwt;
application/x-latex;latex,ltx;8bit
application/x-lha;lha;
application/x-lisp;lsp;
application/x-livescreen;ivy;
application/x-lotus;wq1;
application/x-lotus-123;;
application/x-lotusscreencam;scm;
application/x-lyx;lyx;
application/x-lzh;lzh;
application/x-lzh-compressed;lzh;
application/x-lzx;lzx;
application/x-m3g;m3g;
application/x-mac-binary;bin;
application/x-mac-binhex;hqx;
application/x-mac-binhex40;hqx;
application/x-mac-compactpro;cpt;
application/x-macbinary;bin;
application/x-magic-cap-package-1.0;mc$;
application/x-maker;frm,maker,frame,fm,fb,book,fbdoc;
application/x-mathcad;#,mcd;mcd,
application/x-mbedlet;mbd;
application/x-mbms-associated-procedure-description+xml;;
application/x-mbms-deregister+xml;;
application/x-mbms-envelope+xml;;
application/x-mbms-msk+xml;;
application/x-mbms-msk-response+xml;;
application/x-mbms-protection-description+xml;;
application/x-mbms-reception-report+xml;;
application/x-mbms-register+xml;;
application/x-mbms-register-response+xml;;
application/x-mbms-user-service-description+xml;;
application/x-mcad;mcd;
application/x-meme;mm;
application/x-metalink+xml;metalink;
application/x-midi;mid,midi;
application/x-mie;mie;
application/x-mif;mif;
application/x-mime;aps;
application/x-mix-transfer;nix;
application/x-mobipocket-ebook;prc,mobi;
application/x-mplayer2;asx;
application/x-ms-application;application;
application/x-ms-shortcut;lnk;
application/x-ms-tnef;;
application/x-ms-wmd;wmd;
application/x-ms-wmz;wmz;
application/x-ms-xbap;xbap;
application/x-msaccess;mdb,mda,mde,mdf;base64
application/x-msbinder;obd;
application/x-mscardfile;crd;
application/x-msclip;clp;
application/x-msdos-program;com,exe,bat,dll;base64
application/x-msdownload;exe,bat,com,dll,msi;base64
application/x-msexcel;xla,xls,xlw;
application/x-msi;msi;
application/x-msmediaview;mvb,m13,m14;
application/x-msmetafile;wmf;
application/x-msmoney;mny;
application/x-mspowerpoint;pot,pps,ppt,ppz;
application/x-mspublisher;pub;
application/x-msschedule;scd;
application/x-msterminal;trm;
application/x-msword;doc,dot,wrd;base64
application/x-mswrite;wri;
application/x-navi-animation;ani;
application/x-navidoc;nvd;
application/x-navimap;map;
application/x-navistyle;stl;
application/x-netcdf;nc,cdf;
application/x-netmc;mcp;
application/x-news-message-id;;
application/x-newton-compatible-pkg;pkg;
application/x-nokia-9000-communicator-add-on-software;aos;
application/x-ns-proxy-autoconfig;pac,dat;
application/x-nwc;nwc;
application/x-nzb;nzb;
application/x-object;o;
application/x-oebps-package+xml;opf;
application/x-omc;omc;
application/x-omcdatamaker;omcd;
application/x-omcregerator;omcr;
application/x-omdoc+xml;omdoc;
application/x-onenote;onetoc,onepkg,onetmp,onetoc2;
application/x-oz-application;oza;
application/x-pagemaker;pm5,pt5,pm,pm4;
application/x-pcl;pcl;
application/x-perl;pl,pm;8bit
application/x-pgp;pgp;
application/x-pics-rules;prf;
application/x-pixclscript;plx;
application/x-pkcs-12;p12;
application/x-pkcs-crl;crl;
application/x-pkcs10;p10;
application/x-pkcs12;p12,pfx;
application/x-pkcs7-certificates;p7b,spc;
application/x-pkcs7-certreqresp;p7r;
application/x-pkcs7-crl;crl;
application/x-pkcs7-mime;p7c,p7m;
application/x-pkcs7-signature;p7a;
application/x-pkix-pkipath;pkipath;
application/x-plain;text;
application/x-pointplus;css;
application/x-portable-anymap;pnm;
application/x-powerpoint;ppt;
application/x-pro_eng;part,prt;
application/x-project;mpc,mpt,mpv,mpx;
application/x-python;py;8bit
application/x-python-code;pyc,pyo;
application/x-qgis;qgs,shp,shx;
application/x-qpro;wb1;
application/x-qsig;;
application/x-quicktimeplayer;qtl;
application/x-rar;rar;
application/x-rar-compressed;rar;base64
application/x-redhat-package-manager;rpm;
application/x-remote_printing;;
application/x-research-info-systems;ris;
application/x-ringing-tones;rng;
application/x-rpm;rpm;
application/x-rsd+xml;rsd;
application/x-rss+xml;rss;
application/x-rtf;rtf;
application/x-ruby;rb,rbw;8bit
application/x-rx;;
application/x-sdp;sdp;
application/x-sea;sea;
application/x-seelogo;sl;
application/x-set;set;
application/x-sh;sh;8bit
application/x-shar;shar,sh;8bit
application/x-shellscript;;
application/x-shockwave-flash;swf,swfl;
application/x-silverlight;scr;
application/x-silverlight-app;xap;
application/x-simple-message-summary;;
application/x-sit;sit;
application/x-sla;stl;
application/x-solids;sol;
application/x-sounder;sdr;
application/x-sprite;spr,sprite;
application/x-spss;sav,sbs,sps,spo,spp;
application/x-sql;sql;
application/x-ssdl+xml;ssdl;
application/x-step;step,stp;
application/x-streamingmedia;ssm;
application/x-stuffit;sit,sitx;base64
application/x-stuffitx;sitx;
application/x-subrip;srt;
application/x-sv4cpio;sv4cpio;base64
application/x-sv4crc;sv4crc;base64
application/x-t3vm-image;t3;
application/x-tads;gam;
application/x-tar;tar;base64
application/x-tbook;sbk,tbk;
application/x-tcl;tcl;8bit
application/x-tex;tex;8bit
application/x-tex-gf;gf;
application/x-tex-pk;pk;
application/x-tex-tfm;tfm;
application/x-texinfo;texinfo,texi;8bit
application/x-tgif;obj;
application/x-toolbook;tbk;
application/x-trash;~,%,bak,old,sik;
application/x-troff;t,tr,roff;8bit
application/x-troff-man;man;8bit
application/x-troff-me;me;
application/x-troff-ms;ms;
application/x-troff-msvideo;avi;
application/x-ustar;ustar;base64
application/x-vda;vda;
application/x-videolan;;
application/x-visio;vsd,vst,vsw;
application/x-vividence.scriptfile;;
application/x-vmsbackup;bck;base64
application/x-vnd.audioexplosion.mzz;mzz;
application/x-vnd.ls-xpix;xpix;
application/x-vocaltec-media-desc;vmd;
application/x-vocaltec-media-file;vmf;
application/x-vrml;vrml;
application/x-wais-source;src,wsrc;
application/x-wingz;wz;
application/x-winhelp;hlp;
application/x-winhlp;hlp;
application/x-wintalk;wtk;
application/x-word;;base64
application/x-wordperfect;wp,wp5,wp6,wpd;
application/x-wordperfect6.0;w60,wp5;
application/x-wordperfect6.1;wp6,w61;
application/x-world;svr,wrl;
application/x-wpwin;wpd;
application/x-wri;wri;
application/x-x400-bp;;
application/x-x509-ca-cert;crt,der,cer;base64
application/x-x509-user-cert;crt;
application/x-xaml+xml;xaml;
application/x-xcf;xcf;
application/x-xfig;fig;
application/x-xliff+xml;xlf;
application/x-xpinstall;xpi;
application/x-xproc+xml;xpl;
application/x-xspf+xml;xspf;
application/x-xz;xz;
application/x-zip-compressed;zip;
application/x-zmachine;z1;
application/x400-bp;;
application/xcap-att+xml;;
application/xcap-caps+xml;;
application/xcap-diff+xml;xdf;
application/xcap-el+xml;;
application/xcap-error+xml;;
application/xcap-ns+xml;;
application/xcon-conference-info+xml;;
application/xcon-conference-info-diff+xml;;
application/xenc+xml;xenc;
application/xhtml+xml;xhtml,xht;8bit
application/xhtml-voice+xml;;
application/xml;xml,xsl,xsd,xpdl;8bit
application/xml-dtd;dtd;8bit
application/xml-external-parsed-entity;;
application/xmpp+xml;;
application/xop+xml;xop;
application/xslt+xml;xslt;8bit
application/xv+xml;mxml,xhvml,xvm,xvml;
application/yang;yang;
application/yin+xml;yin;
application/zip;zip;base64
application/zlib;;
audio/1d-interleaved-parityfec;;
audio/32kadpcm;;
audio/3gpp;;
audio/3gpp2;;
audio/ac3;;
audio/amr;amr;base64
audio/amr-wb;awb;base64
audio/amr-wb+;;
audio/asc;;
audio/atrac-advanced-lossless;;
audio/atrac-x;;
audio/atrac3;;
audio/basic;au,snd;base64
audio/bv16;;
audio/bv32;;
audio/clearmode;;
audio/cn;;
audio/dat12;;
audio/dls;;
audio/dsr-es201108;;
audio/dsr-es202050;;
audio/dsr-es202211;;
audio/dsr-es202212;;
audio/dv;;
audio/dvi4;;
audio/encaprtp;;
audio/evrc;evc;
audio/evrc-qcp;;
audio/evrc0;;
audio/evrcnw;;
audio/evrcnw0;;
audio/evrcnw1;;
audio/fwdred;;
audio/g719;;
audio/g722;;
audio/g7221;;
audio/g723;;
audio/g726-16;;
audio/g726-24;;
audio/g726-32;;
audio/g726-40;;
audio/g728;;
audio/g729;;
audio/g729d;;
audio/g729e;;
audio/gsm;;
audio/gsm-efr;;
audio/gsm-hr-08;;
audio/ilbc;;
audio/ip-mr_v2.5;;
audio/l16;l16;
audio/l20;;
audio/l24;;
audio/l8;;
audio/lpc;;
audio/mobile-xmf;;
audio/mp4;f4a,f4b,mp4a;
audio/mp4a-latm;;
audio/mpa;;
audio/mpa-robust;;
audio/mpeg;mpga,mp2,mp3,mpega,m4a,m2a,mpa,mpg,m3a,mp2a;base64
audio/mpeg4-generic;;
audio/ogg;ogg,oga,spx;
audio/parityfec;;
audio/pcma;;
audio/pcma-wb;;
audio/pcmu;;
audio/pcmu-wb;;
audio/prs.sid;sid,psid;
audio/qcelp;qcp;
audio/raptorfec;;
audio/rtp-enc-aescm128;;
audio/rtp-midi;;
audio/rtploopback;;
audio/rtx;;
audio/smv;smv;
audio/smv-qcp;;
audio/smv0;;
audio/sp-midi;;
audio/speex;;
audio/t140c;;
audio/t38;;
audio/telephone-event;;
audio/tone;;
audio/uemclip;;
audio/ulpfec;;
audio/vdvi;;
audio/vmr-wb;;
audio/vnd.3gpp.iufp;;
audio/vnd.4sb;;
audio/vnd.audiokoz;koz;
audio/vnd.celp;;
audio/vnd.cisco.nse;;
audio/vnd.cmles.radio-events;;
audio/vnd.cns.anp1;;
audio/vnd.cns.inf1;;
audio/vnd.dece.audio;uva;
audio/vnd.digital-winds;eol;7bit
audio/vnd.dlna.adts;;
audio/vnd.dolby.heaac.1;;
audio/vnd.dolby.heaac.2;;
audio/vnd.dolby.mlp;;
audio/vnd.dolby.mps;;
audio/vnd.dolby.pl2;;
audio/vnd.dolby.pl2x;;
audio/vnd.dolby.pl2z;;
audio/vnd.dolby.pulse.1;;
audio/vnd.dra;dra;
audio/vnd.dts;dts;
audio/vnd.dts.hd;dtshd;
audio/vnd.dvb.file;;
audio/vnd.everad.plj;plj;
audio/vnd.hns.audio;;
audio/vnd.lucent.voice;lvp;
audio/vnd.ms-playready.media.pya;pya;
audio/vnd.nokia.mobile-xmf;mxmf;
audio/vnd.nortel.vbk;vbk;
audio/vnd.nuera.ecelp4800;ecelp4800;
audio/vnd.nuera.ecelp7470;ecelp7470;
audio/vnd.nuera.ecelp9600;ecelp9600;
audio/vnd.octel.sbc;;
audio/vnd.qcelp;qcp;
audio/vnd.rhetorex.32kadpcm;;
audio/vnd.rip;rip;
audio/vnd.sealedmedia.softseal.mpeg;smp3,smp,s1m;
audio/vnd.vmx.cvsd;;
audio/vorbis;;
audio/vorbis-config;;
audio/x-aac;aac;
audio/x-adpcm;adp,snd;
audio/x-aiff;aif,aifc,aiff;base64
audio/x-annodex;axa;
audio/x-au;au;
audio/x-caf;caf;
audio/x-eac3;;
audio/x-evrc1;;
audio/x-evrcb;;
audio/x-evrcb0;;
audio/x-evrcb1;;
audio/x-evrcwb;;
audio/x-evrcwb0;;
audio/x-evrcwb1;;
audio/x-example;;
audio/x-flac;flac;
audio/x-g.722.1;;
audio/x-g7291;;
audio/x-gsm;gsm,gsd;
audio/x-isac;;
audio/x-it;it;
audio/x-jam;jam;
audio/x-liveaudio;lam;
audio/x-make;funk,my,pfunk;
audio/x-make.my.funk;pfunk;
audio/x-matroska;mka;
audio/x-mid;mid,midi,rmi;
audio/x-midi;mid,midi,kar,rmi;base64
audio/x-mod;mod;
audio/x-mpeg;mp2;
audio/x-mpeg-3;mp3;
audio/x-mpeg3;mp3;
audio/x-mpegurl;m3u;
audio/x-mpequrl;m3u;
audio/x-ms-wax;wax;
audio/x-ms-wma;wma;
audio/x-musepack;;
audio/x-nspaudio;la,lma;
